file_id,transcription,duration
66-354-0030,I QUITTED MY SEAT AND WALKED ON ALTHOUGH THE DARKNESS AND STORM INCREASED EVERY MINUTE AND THE THUNDER BURST WITH A TERRIFIC CRASH OVER MY HEAD IT WAS ECHOED FROM SALEVE THE JURAS AND THE ALPS OF SAVOY,12.69
66-354-0031,UNTIL THE EYE RECOVERED ITSELF FROM THE PRECEDING FLASH THE STORM AS IS OFTEN THE CASE IN SWITZERLAND APPEARED AT ONCE IN VARIOUS PARTS OF THE HEAVENS THE MOST VIOLENT STORM HUNG EXACTLY NORTH OF THE TOWN OVER THE PART OF THE LAKE WHICH LIES BETWEEN THE PROMONTORY OF BELRIVE,15.785
66-354-0032,I WANDERED ON WITH A HASTY STEP THIS NOBLE WAR IN THE SKY ELEVATED MY SPIRITS I CLASPED MY HANDS AND EXCLAIMED ALOUD WILLIAM DEAR ANGEL,10.11
66-354-0033,ITS GIGANTIC STATURE AND THE DEFORMITY OF ITS ASPECT MORE HIDEOUS THAN BELONGS TO HUMANITY INSTANTLY INFORMED ME THAT IT WAS THE WRETCH THE FILTHY DAEMON TO WHOM I HAD GIVEN LIFE WHAT DID HE THERE,12.11
66-354-0034,THE MURDERER OF MY BROTHER NO SOONER DID THAT IDEA CROSS MY IMAGINATION THAN I BECAME CONVINCED OF ITS TRUTH MY TEETH CHATTERED AND I WAS FORCED TO LEAN AGAINST A TREE FOR SUPPORT THE FIGURE PASSED ME QUICKLY AND I LOST IT IN THE GLOOM,15.67
66-354-0035,NOTHING IN HUMAN SHAPE COULD HAVE DESTROYED THE FAIR CHILD HE WAS THE MURDERER I COULD NOT DOUBT IT THE MERE PRESENCE OF THE IDEA WAS AN IRRESISTIBLE PROOF OF THE FACT I THOUGHT OF PURSUING THE DEVIL,12.855
66-354-0036,BUT IT WOULD HAVE BEEN IN VAIN FOR ANOTHER FLASH DISCOVERED HIM TO ME HANGING AMONG THE ROCKS OF THE NEARLY PERPENDICULAR ASCENT,6.27
66-354-0037,A HILL THAT BOUNDS PLAINPALAIS ON THE SOUTH HE SOON REACHED THE SUMMIT AND DISAPPEARED I REMAINED MOTIONLESS THE THUNDER CEASED,11.515
66-354-0038,BUT THE RAIN STILL CONTINUED AND THE SCENE WAS ENVELOPED IN AN IMPENETRABLE DARKNESS I REVOLVED IN MY MIND THE EVENTS WHICH I HAD UNTIL NOW SOUGHT TO FORGET THE WHOLE TRAIN OF MY PROGRESS TOWARD THE CREATION THE APPEARANCE OF THE WORKS OF MY OWN HANDS AT MY BEDSIDE,15.935
66-354-0039,ITS DEPARTURE TWO YEARS HAD NOW NEARLY ELAPSED SINCE THE NIGHT ON WHICH HE FIRST RECEIVED LIFE AND WAS THIS HIS FIRST CRIME ALAS I HAD TURNED LOOSE INTO THE WORLD A DEPRAVED WRETCH WHOSE DELIGHT WAS IN CARNAGE AND MISERY,15.935
66-354-0040,HAD HE NOT MURDERED MY BROTHER NO ONE CAN CONCEIVE THE ANGUISH I SUFFERED DURING THE REMAINDER OF THE NIGHT WHICH I SPENT COLD AND WET IN THE OPEN AIR BUT I DID NOT FEEL THE INCONVENIENCE OF THE WEATHER,14.79
66-354-0041,MY OWN SPIRIT LET LOOSE FROM THE GRAVE AND FORCED TO DESTROY ALL THAT WAS DEAR TO ME DAY DAWNED AND I DIRECTED MY STEPS TOWARDS THE TOWN THE GATES WERE OPEN AND I HASTENED TO MY FATHER'S HOUSE,14.47
66-354-0042,MY FIRST THOUGHT WAS TO DISCOVER WHAT I KNEW OF THE MURDERER AND CAUSE INSTANT PURSUIT TO BE MADE BUT I PAUSED WHEN I REFLECTED ON THE STORY THAT I HAD TO TELL A BEING WHOM I MYSELF HAD FORMED AND ENDUED WITH LIFE,13.535
66-354-0043,HAD MET ME AT MIDNIGHT AMONG THE PRECIPICES OF AN INACCESSIBLE MOUNTAIN,4.105
66-354-0044,AND WHICH WOULD GIVE AN AIR OF DELIRIUM TO A TALE OTHERWISE SO UTTERLY IMPROBABLE I WELL KNEW THAT IF ANY OTHER HAD COMMUNICATED SUCH A RELATION TO ME,8.845
66-354-0045,BESIDES THE STRANGE NATURE OF THE ANIMAL WOULD ELUDE ALL PURSUIT EVEN IF I WERE SO FAR CREDITED AS TO PERSUADE MY RELATIVES TO COMMENCE IT AND THEN OF WHAT USE WOULD BE PURSUIT WHO COULD ARREST A CREATURE CAPABLE OF SCALING THE OVERHANGING SIDES OF MONT SALEVE,15.69
66-354-0046,SIX YEARS HAD ELAPSED PASSED IN A DREAM BUT FOR ONE INDELIBLE TRACE AND I STOOD IN THE SAME PLACE WHERE I HAD LAST EMBRACED MY FATHER BEFORE MY DEPARTURE FOR INGOLSTADT BELOVED AND VENERABLE PARENT,12.78
66-354-0047,WHICH STOOD OVER THE MANTEL PIECE IT WAS AN HISTORICAL SUBJECT,4.51
66-354-0048,AND REPRESENTED CAROLINE BEAUFORT IN AN AGONY OF DESPAIR KNEELING BY THE COFFIN OF HER DEAD FATHER HER GARB WAS RUSTIC AND HER CHEEK PALE BUT THERE WAS AN AIR OF DIGNITY AND BEAUTY THAT HARDLY PERMITTED THE SENTIMENT OF PITY,14.23
66-354-0049,BELOW THIS PICTURE WAS A MINIATURE OF WILLIAM AND MY TEARS FLOWED WHEN I LOOKED UPON IT WHILE I WAS THUS ENGAGED ERNEST ENTERED,8.47
66-354-0050,A SENSE OF MORTAL AGONY CREPT OVER MY FRAME BEFORE I HAD ONLY IMAGINED THE WRETCHEDNESS OF MY DESOLATED HOME THE REALITY CAME ON ME AS A NEW AND A NOT LESS TERRIBLE DISASTER I TRIED TO CALM ERNEST,14.23
66-354-0051,I ENQUIRED MORE MINUTELY CONCERNING MY FATHER,3.135
66-354-0052,SHE MOST OF ALL SAID ERNEST REQUIRES CONSOLATION SHE ACCUSED HERSELF OF HAVING CAUSED THE DEATH OF MY BROTHER AND THAT MADE HER VERY WRETCHED BUT SINCE THE MURDERER HAS BEEN DISCOVERED THE MURDERER DISCOVERED GOOD GOD HOW CAN THAT BE,14.275
66-354-0053,WHO COULD ATTEMPT TO PURSUE HIM IT IS IMPOSSIBLE ONE MIGHT AS WELL TRY TO OVERTAKE THE WINDS OR CONFINE A MOUNTAIN STREAM WITH A STRAW,7.17
66-354-0054,I DO NOT KNOW WHAT YOU MEAN REPLIED MY BROTHER IN ACCENTS OF WONDER BUT TO US THE DISCOVERY WE HAVE MADE COMPLETES OUR MISERY NO ONE WOULD BELIEVE IT AT FIRST AND EVEN NOW ELIZABETH WILL NOT BE CONVINCED,13.175
66-354-0055,NOTWITHSTANDING ALL THE EVIDENCE INDEED WHO WOULD CREDIT THAT JUSTINE MORITZ WHO WAS SO AMIABLE AND FOND OF ALL THE FAMILY COULD SUDDENLY BECOME SO CAPABLE OF SO FRIGHTFUL SO APPALLING A CRIME JUSTINE MORITZ,14.84
66-354-0056,THE MORNING ON WHICH THE MURDER OF POOR WILLIAM HAD BEEN DISCOVERED JUSTINE HAD BEEN TAKEN ILL AND CONFINED TO HER BED FOR SEVERAL DAYS DURING THIS INTERVAL ONE OF THE SERVANTS HAPPENING TO EXAMINE THE APPAREL SHE HAD WORN ON THE NIGHT OF THE MURDER,13.485
66-354-0057,HAD DISCOVERED IN HER POCKET THE PICTURE OF MY MOTHER WHICH HAD BEEN JUDGED TO BE THE TEMPTATION OF THE MURDERER THE SERVANT INSTANTLY SHOWED IT TO ONE OF THE OTHERS WHO WITHOUT SAYING A WORD TO ANY OF THE FAMILY WENT TO A MAGISTRATE AND UPON THEIR DEPOSITION JUSTINE WAS APPREHENDED,15.295
66-354-0058,I KNOW THE MURDERER JUSTINE POOR GOOD JUSTINE IS INNOCENT AT THAT INSTANT MY FATHER ENTERED I SAW UNHAPPINESS DEEPLY IMPRESSED ON HIS COUNTENANCE BUT HE ENDEAVOURED TO WELCOME ME CHEERFULLY,14.915
66-354-0059,AND AFTER WE HAD EXCHANGED OUR MOURNFUL GREETING WOULD HAVE INTRODUCED SOME OTHER TOPIC THAN THAT OF OUR DISASTER HAD NOT ERNEST EXCLAIMED GOOD GOD PAPA,9.81
66-354-0060,WE DO ALSO UNFORTUNATELY REPLIED MY FATHER FOR INDEED I HAD RATHER HAVE BEEN FOR EVER IGNORANT THAN HAVE DISCOVERED SO MUCH DEPRAVITY AND UNGRATITUDE IN ONE I VALUED SO HIGHLY MY DEAR FATHER YOU ARE MISTAKEN JUSTINE IS INNOCENT,15.04
66-354-0061,AND INDEED EVERY HUMAN BEING WAS GUILTLESS OF THIS MURDER I HAD NO FEAR THEREFORE THAT ANY CIRCUMSTANTIAL EVIDENCE COULD BE BROUGHT FORWARD STRONG ENOUGH TO CONVICT HER MY TALE WAS NOT ONE TO ANNOUNCE PUBLICLY ITS ASTOUNDING HORROR WOULD BE LOOKED UPON AS MADNESS BY THE VULGAR,14.92
66-354-0062,THERE WAS THE SAME CANDOUR THE SAME VIVACITY BUT IT WAS ALLIED TO AN EXPRESSION MORE FULL OF SENSIBILITY AND INTELLECT SHE WELCOMED ME WITH THE GREATEST AFFECTION YOUR ARRIVAL MY DEAR COUSIN SAID SHE FILLS ME WITH HOPE,14.17
66-354-0063,YOU PERHAPS WILL FIND SOME MEANS TO JUSTIFY MY POOR GUILTLESS JUSTINE ALAS WHO IS SAFE IF SHE BE CONVICTED OF CRIME I RELY ON HER INNOCENCE AS CERTAINLY AS I DO UPON MY OWN OUR MISFORTUNE IS DOUBLY HARD TO US,15.55
66-354-0064,WE HAVE NOT ONLY LOST THAT LOVELY DARLING BOY BUT THIS POOR GIRL WHOM I SINCERELY LOVE IS TO BE TORN AWAY BY EVEN A WORSE FATE IF SHE IS CONDEMNED I NEVER SHALL KNOW JOY MORE BUT SHE WILL NOT I AM SURE SHE WILL NOT,15.75
66-354-0065,AND THEN I SHALL BE HAPPY AGAIN EVEN AFTER THE SAD DEATH OF MY LITTLE WILLIAM SHE IS INNOCENT MY ELIZABETH SAID I AND THAT SHALL BE PROVED FEAR NOTHING BUT LET YOUR SPIRITS BE CHEERED BY THE ASSURANCE OF HER ACQUITTAL,15.28
66-354-0066,HOW KIND AND GENEROUS YOU ARE EVERY ONE ELSE BELIEVES IN HER GUILT,4.5
66-355-0000,CHAPTER EIGHT WE PASSED A FEW SAD HOURS UNTIL ELEVEN O'CLOCK WHEN THE TRIAL WAS TO COMMENCE MY FATHER AND THE REST OF THE FAMILY BEING OBLIGED TO ATTEND AS WITNESSES I ACCOMPANIED THEM TO THE COURT,15.46
66-355-0001,THE OTHER FAR MORE DREADFULLY MURDERED WITH EVERY AGGRAVATION OF INFAMY THAT COULD MAKE THE MURDER MEMORABLE IN HORROR JUSTINE ALSO WAS A GIRL OF MERIT AND POSSESSED QUALITIES WHICH PROMISED TO RENDER HER LIFE HAPPY NOW,15.2
66-355-0002,IN AN IGNOMINIOUS GRAVE AND I THE CAUSE A THOUSAND TIMES RATHER WOULD I HAVE CONFESSED MYSELF GUILTY OF THE CRIME ASCRIBED TO JUSTINE BUT I WAS ABSENT WHEN IT WAS COMMITTED AND SUCH A DECLARATION WOULD HAVE BEEN CONSIDERED AS THE RAVINGS OF A MADMAN,15.795
66-355-0003,THE APPEARANCE OF JUSTINE WAS CALM SHE WAS DRESSED IN MOURNING AND HER COUNTENANCE ALWAYS ENGAGING WAS RENDERED BY THE SOLEMNITY OF HER FEELINGS EXQUISITELY BEAUTIFUL,11.37
66-355-0004,YET SHE APPEARED CONFIDENT IN INNOCENCE AND DID NOT TREMBLE ALTHOUGH GAZED ON AND EXECRATED BY THOUSANDS FOR ALL THE KINDNESS WHICH HER BEAUTY MIGHT OTHERWISE HAVE EXCITED WAS OBLITERATED IN THE MINDS OF THE SPECTATORS,12.485
66-355-0005,SHE WORKED UP HER MIND TO AN APPEARANCE OF COURAGE WHEN SHE ENTERED THE COURT SHE THREW HER EYES ROUND IT AND QUICKLY DISCOVERED WHERE WE WERE SEATED A TEAR SEEMED TO DIM HER EYE WHEN SHE SAW US BUT SHE QUICKLY RECOVERED HERSELF,14.76
66-355-0006,AND A LOOK OF SORROWFUL AFFECTION SEEMED TO ATTEST HER UTTER GUILTLESSNESS THE TRIAL BEGAN AND AFTER THE ADVOCATE AGAINST HER HAD STATED THE CHARGE SEVERAL WITNESSES WERE CALLED SEVERAL STRANGE FACTS COMBINED AGAINST HER,14.955
66-355-0007,WHICH MIGHT HAVE STAGGERED ANYONE WHO HAD NOT SUCH PROOF OF HER INNOCENCE AS I HAD SHE HAD BEEN OUT THE WHOLE OF THE NIGHT ON WHICH THE MURDER HAD BEEN COMMITTED AND TOWARDS MORNING HAD BEEN PERCEIVED BY A MARKET WOMAN,11.88
66-355-0008,NOT FAR FROM THE SPOT WHERE THE BODY OF THE MURDERED CHILD HAD BEEN AFTERWARDS FOUND THE WOMAN ASKED HER WHAT SHE DID THERE BUT SHE LOOKED VERY STRANGELY AND ONLY RETURNED A CONFUSED AND UNINTELLIGIBLE ANSWER SHE RETURNED TO THE HOUSE ABOUT EIGHT O'CLOCK,15.27
66-355-0009,AND WHEN ONE INQUIRED WHERE SHE HAD PASSED THE NIGHT SHE REPLIED THAT SHE HAD BEEN LOOKING FOR THE CHILD AND DEMANDED EARNESTLY IF ANYTHING HAD BEEN HEARD CONCERNING HIM WHEN SHOWN THE BODY SHE FELL INTO VIOLENT HYSTERICS AND KEPT HER BED FOR SEVERAL DAYS,15.245
66-355-0010,THE PICTURE WAS THEN PRODUCED WHICH THE SERVANT HAD FOUND IN HER POCKET AND WHEN ELIZABETH IN A FALTERING VOICE PROVED THAT IT WAS THE SAME WHICH AN HOUR BEFORE THE CHILD HAD BEEN MISSED SHE HAD PLACED ROUND HIS NECK,14.15
66-355-0011,A MURMUR OF HORROR AND INDIGNATION FILLED THE COURT JUSTINE WAS CALLED ON FOR HER DEFENCE AS THE TRIAL HAD PROCEEDED HER COUNTENANCE HAD ALTERED SURPRISE,13.8
66-355-0012,HORROR AND MISERY WERE STRONGLY EXPRESSED SOMETIMES SHE STRUGGLED WITH HER TEARS BUT WHEN SHE WAS DESIRED TO PLEAD SHE COLLECTED HER POWERS AND SPOKE IN AN AUDIBLE,11.325
66-355-0013,GOD KNOWS SHE SAID HOW ENTIRELY I AM INNOCENT BUT I DO NOT PRETEND THAT MY PROTESTATIONS SHOULD ACQUIT ME,8.835
66-355-0014,I REST MY INNOCENCE ON A PLAIN AND SIMPLE EXPLANATION OF THE FACTS WHICH HAVE BEEN ADDUCED AGAINST ME AND I HOPE THE CHARACTER I HAVE ALWAYS BORNE WILL INCLINE MY JUDGES TO A FAVOURABLE INTERPRETATION WHERE ANY CIRCUMSTANCE APPEARS DOUBTFUL OR SUSPICIOUS,15.185
66-355-0015,SHE THEN RELATED THAT BY THE PERMISSION OF ELIZABETH SHE HAD PASSED THE EVENING OF THE NIGHT ON WHICH THE MURDER HAD BEEN COMMITTED AT THE HOUSE OF AN AUNT AT CHENE,9.275
66-355-0016,BELONGING TO A COTTAGE BEING UNWILLING TO CALL UP THE INHABITANTS TO WHOM SHE WAS WELL KNOWN MOST OF THE NIGHT SHE SPENT HERE WATCHING TOWARDS MORNING SHE BELIEVED THAT SHE SLEPT FOR A FEW MINUTES SOME STEPS DISTURBED HER AND SHE AWOKE,14.385
66-355-0017,IT WAS DAWN AND SHE QUITTED HER ASYLUM THAT SHE MIGHT AGAIN ENDEAVOUR TO FIND MY BROTHER IF SHE HAD GONE NEAR THE SPOT WHERE HIS BODY LAY IT WAS WITHOUT HER KNOWLEDGE THAT SHE HAD BEEN BEWILDERED WHEN QUESTIONED BY THE MARKET WOMAN WAS NOT SURPRISING,15.645
66-355-0018,HOW HEAVILY AND FATALLY THIS ONE CIRCUMSTANCE WEIGHS AGAINST ME BUT I HAVE NO POWER OF EXPLAINING IT AND WHEN I HAVE EXPRESSED MY UTTER IGNORANCE I AM ONLY LEFT TO CONJECTURE CONCERNING THE PROBABILITIES BY WHICH IT MIGHT HAVE BEEN PLACED IN MY POCKET,15.215
66-355-0019,BUT HERE ALSO I AM CHECKED I BELIEVE THAT I HAVE NO ENEMY ON EARTH AND NONE SURELY WOULD HAVE BEEN SO WICKED AS TO DESTROY ME WANTONLY DID THE MURDERER PLACE IT THERE I KNOW OF NO OPPORTUNITY AFFORDED HIM FOR SO DOING,15.015
66-355-0020,OR IF I HAD WHY SHOULD HE HAVE STOLEN THE JEWEL TO PART WITH IT AGAIN SO SOON I COMMIT MY CAUSE TO THE JUSTICE OF MY JUDGES YET I SEE NO ROOM FOR HOPE,13.055
66-355-0021,I BEG PERMISSION TO HAVE A FEW WITNESSES EXAMINED CONCERNING MY CHARACTER AND IF THEIR TESTIMONY SHALL NOT OVERWEIGH MY SUPPOSED GUILT I MUST BE CONDEMNED ALTHOUGH I WOULD PLEDGE MY SALVATION ON MY INNOCENCE,13.97
66-355-0022,SEVERAL WITNESSES WERE CALLED WHO HAD KNOWN HER FOR MANY YEARS AND THEY SPOKE WELL OF HER BUT FEAR AND HATRED OF THE CRIME OF WHICH THEY SUPPOSED HER GUILTY RENDERED THEM TIMOROUS AND UNWILLING TO COME FORWARD,11.91
66-355-0023,ELIZABETH SAW EVEN THIS LAST RESOURCE HER EXCELLENT DISPOSITIONS AND IRREPROACHABLE CONDUCT ABOUT TO FAIL THE ACCUSED WHEN ALTHOUGH VIOLENTLY AGITATED SHE DESIRED PERMISSION TO ADDRESS THE COURT,12.94
66-355-0024,I AM SAID SHE THE COUSIN OF THE UNHAPPY CHILD WHO WAS MURDERED OR RATHER HIS SISTER FOR I WAS EDUCATED BY AND HAVE LIVED WITH HIS PARENTS EVER SINCE AND EVEN LONG BEFORE HIS BIRTH IT MAY THEREFORE BE,14.815
66-355-0025,JUDGED INDECENT IN ME TO COME FORWARD ON THIS OCCASION BUT WHEN I SEE A FELLOW CREATURE ABOUT TO PERISH THROUGH THE COWARDICE OF HER PRETENDED FRIENDS I WISH TO BE ALLOWED TO SPEAK THAT I MAY SAY WHAT I KNOW OF HER CHARACTER,13.795
66-355-0026,I AM WELL ACQUAINTED WITH THE ACCUSED I HAVE LIVED IN THE SAME HOUSE WITH HER AT ONE TIME FOR FIVE AND AT ANOTHER FOR NEARLY TWO YEARS DURING ALL THAT PERIOD SHE APPEARED TO ME THE MOST AMIABLE AND BENEVOLENT OF HUMAN CREATURES,15.925
66-355-0027,SHE NURSED MADAME FRANKENSTEIN MY AUNT IN HER LAST ILLNESS WITH THE GREATEST AFFECTION AND CARE AND AFTERWARDS ATTENDED HER OWN MOTHER DURING A TEDIOUS ILLNESS IN A MANNER THAT EXCITED THE ADMIRATION OF ALL WHO KNEW HER,13.69
66-355-0028,THAT NOTWITHSTANDING ALL THE EVIDENCE PRODUCED AGAINST HER I BELIEVE AND RELY ON HER PERFECT INNOCENCE SHE HAD NO TEMPTATION FOR SUCH AN ACTION AS TO THE BAUBLE ON WHICH THE CHIEF PROOF RESTS,12.895
66-355-0029,I SHOULD HAVE WILLINGLY GIVEN IT TO HER SO MUCH DO I ESTEEM AND VALUE HER A MURMUR OF APPROBATION FOLLOWED ELIZABETH'S SIMPLE AND POWERFUL APPEAL BUT IT WAS EXCITED BY HER GENEROUS INTERFERENCE AND NOT IN FAVOUR OF POOR JUSTINE,15.83
66-355-0030,ON WHOM THE PUBLIC INDIGNATION WAS TURNED WITH RENEWED VIOLENCE CHARGING HER WITH THE BLACKEST INGRATITUDE SHE HERSELF WEPT AS ELIZABETH SPOKE BUT SHE DID NOT ANSWER MY OWN AGITATION AND ANGUISH WAS EXTREME DURING THE WHOLE TRIAL,16.14
66-355-0031,I BELIEVED IN HER INNOCENCE I KNEW IT COULD THE DEMON WHO HAD,4.99
66-355-0032,HAD ALREADY CONDEMNED MY UNHAPPY VICTIM I RUSHED OUT OF THE COURT IN AGONY THE TORTURES OF THE ACCUSED DID NOT EQUAL MINE SHE WAS SUSTAINED BY INNOCENCE BUT THE FANGS OF REMORSE TORE MY BOSOM AND WOULD NOT FORGO THEIR HOLD,15.995
66-355-0033,I PASSED A NIGHT OF UNMINGLED WRETCHEDNESS IN THE MORNING I WENT TO THE COURT MY LIPS AND THROAT WERE PARCHED I DARED NOT ASK THE FATAL QUESTION BUT I WAS KNOWN,12.765
66-355-0034,AND THE OFFICER GUESSED THE CAUSE OF MY VISIT THE BALLOTS HAD BEEN THROWN THEY WERE ALL BLACK AND JUSTINE WAS CONDEMNED I CANNOT PRETEND TO DESCRIBE WHAT I THEN FELT I HAD BEFORE EXPERIENCED SENSATIONS OF HORROR,16.87
66-355-0035,BUT WORDS CANNOT CONVEY AN IDEA OF THE HEART SICKENING DESPAIR THAT I THEN ENDURED THE PERSON TO WHOM I ADDRESSED MYSELF ADDED THAT JUSTINE HAD ALREADY CONFESSED HER GUILT THAT EVIDENCE HE OBSERVED,13.995
66-355-0036,WAS HARDLY REQUIRED IN SO GLARING A CASE BUT I AM GLAD OF IT AND INDEED NONE OF OUR JUDGES LIKE TO CONDEMN A CRIMINAL UPON CIRCUMSTANTIAL EVIDENCE BE IT EVER SO DECISIVE THIS WAS STRANGE AND UNEXPECTED INTELLIGENCE,14.62
66-355-0037,WHAT COULD IT MEAN HAD MY EYES DECEIVED ME AND WAS I REALLY AS MAD AS THE WHOLE WORLD WOULD BELIEVE ME TO BE IF I DISCLOSED THE OBJECT OF MY SUSPICIONS I HASTENED TO RETURN HOME AND ELIZABETH EAGERLY DEMANDED THE RESULT,15.105
66-355-0038,MY COUSIN REPLIED I IT IS DECIDED AS YOU MAY HAVE EXPECTED ALL JUDGES HAD RATHER THAT TEN INNOCENT SHOULD SUFFER THAN THAT ONE GUILTY SHOULD ESCAPE BUT SHE HAS CONFESSED,14.26
66-355-0039,THIS WAS A DIRE BLOW TO POOR ELIZABETH,2.935
66-355-0040,ALAS SAID SHE HOW SHALL I EVER AGAIN BELIEVE IN HUMAN GOODNESS JUSTINE WHOM I LOVED AND ESTEEMED AS MY SISTER HOW COULD SHE PUT ON THOSE SMILES OF INNOCENCE ONLY TO BETRAY HER MILD EYES SEEMED INCAPABLE OF ANY SEVERITY OR GUILE,15.36
66-355-0041,AND YET SHE HAS COMMITTED A MURDER SOON AFTER WE HEARD THAT THE POOR VICTIM HAD EXPRESSED A DESIRE TO SEE MY COUSIN MY FATHER WISHED HER NOT TO GO BUT SAID THAT HE LEFT IT TO HER OWN JUDGMENT AND FEELINGS TO DECIDE,15.18
66-355-0042,YES SAID ELIZABETH I WILL GO ALTHOUGH SHE IS GUILTY AND YOU VICTOR SHALL ACCOMPANY ME I CANNOT GO ALONE THE IDEA OF THIS VISIT WAS TORTURE TO ME YET I COULD NOT REFUSE,14.74
66-355-0043,SHE THREW HERSELF AT THE FEET OF ELIZABETH WEEPING BITTERLY MY COUSIN WEPT ALSO OH JUSTINE SAID SHE WHY DID YOU ROB ME OF MY LAST CONSOLATION I RELIED ON YOUR INNOCENCE AND ALTHOUGH I WAS THEN VERY WRETCHED,16.055
66-355-0044,I WAS NOT SO MISERABLE AS I AM NOW AND DO YOU ALSO BELIEVE THAT I AM SO VERY VERY WICKED DO YOU ALSO JOIN WITH MY ENEMIES TO CRUSH ME TO CONDEMN ME AS A MURDERER HER VOICE WAS SUFFOCATED WITH SOBS,15.27
66-355-0045,RISE MY POOR GIRL SAID ELIZABETH WHY DO YOU KNEEL IF YOU ARE INNOCENT I AM NOT ONE OF YOUR ENEMIES I BELIEVED YOU GUILTLESS NOTWITHSTANDING EVERY EVIDENCE UNTIL I HEARD THAT YOU HAD YOURSELF DECLARED YOUR GUILT,14.325
66-355-0046,THAT REPORT YOU SAY IS FALSE AND BE ASSURED DEAR JUSTINE THAT NOTHING CAN SHAKE MY CONFIDENCE IN YOU FOR A MOMENT BUT YOUR OWN CONFESSION I DID CONFESS BUT I CONFESSED A LIE,13.78
66-355-0047,I CONFESSED THAT I MIGHT OBTAIN ABSOLUTION BUT NOW THAT FALSEHOOD LIES HEAVIER AT MY HEART THAN ALL MY OTHER SINS THE GOD OF HEAVEN FORGIVE ME EVER SINCE I WAS CONDEMNED MY CONFESSOR HAS BESIEGED ME,14.335
66-355-0048,HE THREATENED AND MENACED UNTIL I ALMOST BEGAN TO THINK THAT I WAS THE MONSTER THAT HE SAID I WAS HE THREATENED EXCOMMUNICATION AND HELL FIRE IN MY LAST MOMENTS IF I CONTINUED OBDURATE,11.335
66-355-0049,ALL LOOKED ON ME AS A WRETCH DOOMED TO IGNOMINY AND PERDITION WHAT COULD I DO IN AN EVIL HOUR I SUBSCRIBED TO A LIE AND NOW ONLY AM I TRULY MISERABLE SHE PAUSED WEEPING,14.86
66-355-0050,AND THEN CONTINUED I THOUGHT WITH HORROR MY SWEET LADY,4.925
66-355-0051,AND WHOM YOU LOVED WAS A CREATURE CAPABLE OF A CRIME WHICH NONE BUT THE DEVIL HIMSELF COULD HAVE PERPETRATED DEAR WILLIAM,7.9
66-355-0052,I SOON SHALL SEE YOU AGAIN IN HEAVEN WHERE WE SHALL ALL BE HAPPY AND THAT CONSOLES ME GOING AS I AM TO SUFFER IGNOMINY AND DEATH OH JUSTINE,13.07
66-355-0053,FORGIVE ME FOR HAVING FOR ONE MOMENT DISTRUSTED YOU WHY DID YOU CONFESS BUT DO NOT MOURN DEAR GIRL DO NOT FEAR I WILL PROCLAIM I WILL PROVE YOUR INNOCENCE I WILL MELT THE STONY HEARTS OF YOUR ENEMIES,14.395
66-355-0054,BY MY TEARS AND PRAYERS YOU SHALL NOT DIE YOU MY PLAYFELLOW MY COMPANION,6.39
66-355-0055,JUSTINE SHOOK HER HEAD MOURNFULLY I DO NOT FEAR TO DIE SHE SAID THAT PANG IS PAST GOD RAISES MY WEAKNESS AND GIVES ME COURAGE TO ENDURE THE WORST,11.835
66-355-0056,DURING THIS CONVERSATION I HAD RETIRED TO A CORNER OF THE PRISON ROOM WHERE I COULD CONCEAL THE HORRID ANGUISH THAT POSSESSED ME DESPAIR WHO DARED TALK OF THAT,11.14
66-355-0057,THE POOR VICTIM WHO ON THE MORROW WAS TO PASS THE AWFUL BOUNDARY BETWEEN LIFE AND DEATH FELT NOT AS I DID SUCH DEEP AND BITTER AGONY I GNASHED MY TEETH AND GROUND THEM TOGETHER,12.485
66-355-0058,JUSTINE STARTED WHEN SHE SAW WHO IT WAS SHE APPROACHED ME AND SAID DEAR SIR,6.37
66-355-0059,I COULD NOT ANSWER NO JUSTINE SAID ELIZABETH HE IS MORE CONVINCED OF YOUR INNOCENCE THAN I WAS FOR EVEN WHEN HE HEARD THAT YOU HAD CONFESSED HE DID NOT CREDIT IT I TRULY THANK HIM,13.245
66-355-0060,IN THESE LAST MOMENTS I FEEL THE SINCEREST GRATITUDE TOWARDS THOSE WHO THINK OF ME WITH KINDNESS HOW SWEET IS THE AFFECTION OF OTHERS TO SUCH A WRETCH AS I AM IT REMOVES MORE THAN HALF MY MISFORTUNE,13.29
66-355-0061,AND I FEEL AS IF I COULD DIE IN PEACE NOW THAT MY INNOCENCE IS ACKNOWLEDGED BY YOU DEAR LADY AND YOUR COUSIN THUS THE POOR SUFFERER TRIED TO COMFORT OTHERS AND HERSELF,14.395
66-355-0062,SHE INDEED GAINED THE RESIGNATION SHE DESIRED BUT I THE TRUE MURDERER FELT THE NEVER DYING WORM ALIVE IN MY BOSOM WHICH ALLOWED OF NO HOPE OR CONSOLATION ELIZABETH ALSO WEPT AND WAS UNHAPPY,16.125
66-355-0063,I BORE A HELL WITHIN ME WHICH NOTHING COULD EXTINGUISH WE STAYED SEVERAL HOURS WITH JUSTINE AND IT WAS WITH GREAT DIFFICULTY THAT ELIZABETH COULD TEAR HERSELF AWAY I WISH CRIED SHE THAT I WERE TO DIE WITH YOU,14.575
